phi,theta,gain_total,gain_total_db,gain_phi,gain_phi_db,gain_theta,gain_theta_db
3.000000000009747,-6.000000000019494,-12.0712411801452,-12.0712411801452,0.05223923999999963,-12.8200314999882,0.00982992200000002,-20.0744992826186
3.000000000009747,-3.000000000009747,-13.123555781749,-13.123555781749,0.03810009040000037,-14.190739938736,0.01061285860000005,-19.7416762203703
3.000000000009747,-2.5444437451704546e-14,-14.1467116488297,-14.1467116488297,0.035219806899999796,-14.5321302947307,0.0032685025000000214,-24.8565117851639
3.000000000009747,3.000000000009747,-14.4929099747678,-14.4929099747678,0.03551526250000002,-14.4958497102768,2.404838804000013e-05,-46.1891402901136
3.000000000009747,6.000000000019494,-13.1168331293317,-13.1168331293317,0.04224845000000016,-13.7418921970352,0.006539962499999928,-21.8442474190353
3.000000000009747,9.00000000002924,-11.9357153138913,-11.9357153138913,0.04285973000000021,-13.6795056917565,0.021176899999999985,-16.7413761417328
3.000000000009747,12.000000000038987,-13.394592215772,-13.394592215772,0.028681358899999773,-15.4240027598923,0.017084411600000033,-17.6739997403663
3.000000000009747,15.000000000048734,-14.2917140582509,-14.2917140582509,0.01723387250000005,-17.6361712438518,0.019990603599999806,-16.9917409251562
3.000000000009747,18.00000000005848,-13.1187523090106,-13.1187523090106,0.018371488399999965,-17.3585565710076,0.030395368899999733,-15.171925813382
3.000000000009747,21.000000000068226,-12.3451982236889,-12.3451982236889,0.026362710100000207,-15.7900994608955,0.031912007503999626,-14.9604587457534
3.000000000009747,24.000000000077975,-12.6266332467619,-12.6266332467619,0.02752430209999986,-15.602836840896,0.02709380884900032,-15.6712993753506
3.000000000009747,27.000000000087724,-12.6452432489091,-12.6452432489091,0.020718832899999807,-16.8363471221665,0.03366573409999973,-14.7281191106079
3.000000000009747,30.00000000009747,-11.5380379969353,-11.5380379969353,0.01753571090000003,-17.5607662307082,0.052641515599999446,-12.7867161545715
3.000000000009747,33.00000000239904,-10.7310289377719,-10.7310289377719,0.019720810399999802,-17.0507524228444,0.06478705000000005,-11.8851179467868
3.000000000009747,35.99999999897105,-10.4989154998402,-10.4989154998402,0.020100810400000196,-16.9678643287039,0.06904654210000054,-11.6085806631768
3.000000000009747,39.000000001272625,-10.4210723302923,-10.4210723302923,0.018206200399999872,-17.3978068119534,0.07255344010000031,-11.3934199079306
3.000000000009747,41.999999997844625,-10.4069848593048,-10.4069848593048,0.018555070099999797,-17.3153740057224,0.07249945090000072,-11.3966528269801
3.000000000009747,45.0000000001462,-10.7194519407999,-10.7194519407999,0.01976016009999998,-17.0420954101029,0.06497327360000073,-11.8726525127988
3.000000000009747,48.00000000244778,-11.1728345753946,-11.1728345753946,0.016546562099999836,-17.812922264258,0.05978717809999958,-12.2339194439755
3.000000000009747,50.99999999901978,-11.0606982091766,-11.0606982091766,0.011150960200000053,-19.5268773426543,0.0671794100000001,-11.7276381464841
3.000000000009747,54.00000000132136,-10.4597606082067,-10.4597606082067,0.013940066500000126,-18.5573515446511,0.07601465000000032,-11.1910269981106
3.000000000009747,56.999999997893354,-10.1521723957503,-10.1521723957503,0.01882259690000002,-17.2532045840422,0.07773417999999956,-11.0938797834977
3.000000000009747,60.00000000019494,-9.82885663564503,-9.82885663564503,0.017526988100000095,-17.5629270820362,0.08649241000000064,-10.6302200166517
