Frequency=3500(MHz)

Phi 	Theta	     ETotal.dB	         E(Phi).AmpdB	    E(Theta).AmpdB	     E(Phi).Phase	     E(Theta).Phase
2.3038346126	0.41887902048	-10.0596399592621	-22.5289009672926	-10.3128357585998	-0.824008013979945	-0.640944072666854
2.3038346126	0.47123889804	-9.78277429862737	-21.9692210837783	-10.0535489624533	-0.858822809606237	-0.768298120171045
2.3038346126	0.5235987756	-9.35173975641713	-22.334522896975	-9.57595679783162	-1.05452260204567	-0.766018268379054
2.3038346126	0.5759586532	-9.2935878467471	-23.0078931556402	-9.48228017256969	-1.08843212795028	-0.73186286875501
2.3038346126	0.6283185307	-9.41579928151513	-22.7120224696807	-9.62402367974754	-0.879067349373404	-0.835955387055853
2.3038346126	0.6806784083	-9.03297335313808	-21.94139444898	-9.26116612463474	-0.706089962140858	-0.985532559640601
2.3038346126	0.7330382858	-8.61377949730264	-23.4893668523287	-8.75745729431929	-0.588209840250366	-1.0049920228225
2.3038346126	0.7853981634	-8.63514812901476	-29.069993291807	-8.67461855573867	-0.470636059397973	-0.976017228829026
2.3038346126	0.837758041	-8.79502887999228	-35.5781266913674	-8.80414752655219	-1.25792200997849	-1.03907225953609
2.3038346126	0.8901179185	-8.51951062228129	-27.2949418840506	-8.57747164139628	-1.61748160107694	-1.15194507222898
2.3038346126	0.9424777961	-8.0235371976322	-23.0998143201388	-8.1606231222619	-1.3145198841682	-1.21400223446596
2.3038346126	0.9948376736	-7.7805752107483	-21.8792259567185	-7.95296446380533	-0.954140573085971	-1.26500522638276
2.3038346126	1.0471975512	-7.61007706474215	-22.869262435258	-7.74142296387118	-0.676957462562534	-1.33408487055568
2.3038346126	1.0995574288	-7.24833411524795	-26.4192189754609	-7.30121971353593	-0.521457618323853	-1.35444521760843
2.3038346126	1.1519173063	-6.89491674698443	-30.2051440678222	-6.9152298766055	-0.439463448982419	-1.33995954724826
2.3038346126	1.2042771839	-6.90117844369125	-28.5026666074249	-6.93131833055234	-0.473408041811757	-1.39134809386039
2.3038346126	1.2566370614	-7.10092758045188	-26.044064712934	-7.15667890401291	-0.543102118680697	-1.4909299857089
2.3038346126	1.308996939	-7.18199694610426	-27.8307731620593	-7.21956196284254	-0.505854307302622	-1.49251351684519
2.3038346126	1.3613568166	-6.9871508610492	-32.4140558847126	-6.99961656892272	0.0956801075313904	-1.40530170376642
2.3038346126	1.4137166941	-6.78545929442176	-28.2463403897855	-6.81659452118048	0.535012710199072	-1.41233586204267
2.3038346126	1.4660765717	-6.74690486201061	-24.5615603495013	-6.81933767801599	0.364964563316964	-1.53627735402633
2.3038346126	1.5184364492	-6.72564247859887	-25.4166398098155	-6.78474915784684	0.178368360630397	-1.59971550713074
2.3038346126	1.5707963268	-6.87560581900774	-32.0211083110117	-6.88890726835044	-0.612687579553863	-1.53867557804786
2.3038346126	1.6231562044	-7.46355095546682	-28.2659667677935	-7.49980480781805	-1.56786963222446	-1.50896031731161
2.3038346126	1.6755160819	-8.62922060778437	-29.012799765561	-8.66916188319786	-1.14666830287258	-1.63193233116104
2.3038346126	1.7278759595	-9.09894453408476	-30.672444728265	-9.12927996584526	-0.0218249687723743	-1.79910894125844
2.3038346126	1.780235837	-8.42901153647918	-35.2730175296774	-8.43800305846441	-0.251593626456924	-1.82357917192286
2.3038346126	1.8325957146	-7.70163630340297	-24.2009211008996	-7.79998394136356	-1.29127128742102	-1.79703217193134
2.3038346126	1.8849555922	-7.88222847774967	-19.5624442931295	-8.18768255184894	-0.839550272467299	-1.84634593103263
2.3038346126	1.9373154697	-8.3563732508893	-18.2869719716905	-8.82172831779564	0.00435218926948797	-1.97278767889587
2.3038346126	1.9896753473	-7.69376936416881	-17.886036438137	-8.13049735663733	0.851191951069698	-2.0614736277251
2.3038346126	2.0420352248	-6.62972592147356	-19.8079519730564	-6.84382898460037	1.77068564706137	-2.05598088264601
2.3038346126	2.0943951024	-6.42426661189473	-21.3160239798022	-6.56740155369268	2.65312062046214	-2.0061496019472
2.3038346126	2.14675498	-7.24370924093406	-27.0324195609944	-7.28954485397548	2.98536927595653	-1.95091587335835
2.3038346126	2.1991148575	-7.48242598601028	-40.2313918400167	-7.48473274944671	2.88405984733249	-1.95081916620702
2.3038346126	2.2514747351	-6.49324865381026	-28.3300303864101	-6.52179382255784	-2.67444447545713	-1.99207552714998
2.3038346126	2.3038346126	-5.55972719000407	-21.8307109673009	-5.66344697352433	-2.6836321347306	-1.9720840255523
2.3038346126	2.3561944902	-5.40888059807412	-21.8371583626363	-5.50886823976713	-2.7382096511823	-1.87746066221916
2.3038346126	2.4085543678	-5.63678439006269	-21.8966715543395	-5.74077272807302	-2.49216989024471	-1.78923421421516
2.3038346126	2.4609142453	-6.30972040835713	-18.7522867817765	-6.56452401228063	-2.1246303630918	-1.75033940007511
2.3038346126	2.5132741229	-8.02686838750175	-18.8817930954733	-8.3990617390511	-1.79862979130895	-1.6971346755071
2.3038346126	2.5656340004	-10.1380539703404	-21.0269668871057	-10.5072189764461	-1.07356948301035	-1.65632070728373
2.3038346126	2.617993878	-10.4869753999673	-19.2670328849799	-11.1039421571282	-0.997349366803233	-1.86648360730766
2.3038346126	2.6703537556	-9.31901054473131	-16.8968961108537	-10.1527196748376	-1.6855713580804	-2.1612982556748
2.3038346126	2.7227136331	-10.0743387985824	-17.8562240807123	-10.8660767072396	-2.35381893529962	-2.18564397262678
2.3038346126	2.7750735107	-12.3923428590648	-21.8843650844747	-12.9102097719121	2.45367798428471	-1.7683219380577
2.3038346126	2.8274333882	-11.6462465300772	-23.2958041748698	-11.9539430191694	1.15160746271733	-1.42650793709478
2.3038346126	2.8797932658	-10.7741469398279	-17.7238834998122	-11.753295665865	-1.08133689576097	-1.58482017517551
2.3038346126	2.9321531434	-10.5190209511629	-12.854864996214	-14.3281262282507	-1.5905213604785	-1.83822156461058
2.3038346126	2.9845130209	-14.6561220110431	-15.6908362867157	-21.3928509356688	-2.29329225111013	-1.43075868499618
2.3038346126	3.0368728985	-12.8829587643426	-15.1911769346045	-16.7311460452675	-3.1160605377466	-0.262591972547574
2.3038346126	3.089232776	-10.6225381053847	-14.9013447346752	-12.6523066198542	-2.8584968682903	-0.0115059299983715
2.3038346126	3.1415926536	-9.35824993387709	-14.9185370670019	-10.772594950273	-2.53520238381614	0.427314031150485
2.3561944902	-3.1415926536	-9.35848483689188	-14.2361522251734	-11.0671328191702	0.592287679448299	-2.72017344670199
2.3561944902	-3.089232776	-7.50513886110703	-14.7276104212725	-8.41794455301458	0.0804166896288559	-2.29334553269394
2.3561944902	-3.0368728985	-6.00564729074188	-11.7196283055588	-7.36224790131234	-0.142485790063062	-2.14468618096981
2.3561944902	-2.9845130209	-6.0312014630852	-10.4428623127267	-7.98370603912297	0.476744047278238	-2.22748557821962
2.3561944902	-2.9321531434	-5.11155007705798	-9.37778197093971	-7.14882788959909	1.2113365954792	-2.40613680227939
2.3561944902	-2.8797932658	-3.92188859379791	-13.4391989492633	-4.4365633971729	1.86481832599341	-2.38566014024745
2.3561944902	-2.8274333882	-2.09577516729384	-20.9510819830165	-2.15267295930332	-2.24281903211687	-2.24051479999417
2.3561944902	-2.7750735107	-0.946539363042011	-14.5356678758694	-1.14087479906056	-0.840081229845921	-2.10396008222493
2.3561944902	-2.7227136331	-0.958084374062708	-12.6094078282422	-1.26565124586485	0.122999012899673	-2.01017710688865
2.3561944902	-2.6703537556	-1.5556113581214	-13.1934971451863	-1.86416603138824	0.81414629925356	-1.92771023142578
2.3561944902	-2.617993878	-1.90896087596969	-16.8187898913132	-2.05149158813275	1.19563301715776	-1.83223895850635
2.3561944902	-2.5656340004	-1.53957463598927	-17.3682794180846	-1.6545621067049	0.713104619397937	-1.77844209712012
2.3561944902	-2.5132741229	-1.15922869608261	-12.6477377624793	-1.47898806766104	0.430148955318924	-1.7773766068554
2.3561944902	-2.4609142453	-1.73295309182849	-12.0987532510983	-2.15172207575236	0.336750830043275	-1.73162742362481
2.3561944902	-2.4085543678	-2.87274034988555	-14.3325084572143	-3.19470353229444	0.0744833646774319	-1.55842625567487
2.3561944902	-2.3561944902	-3.14527656225275	-15.4816636859119	-3.40658008764877	-0.177227131503768	-1.39282284755956
2.3561944902	-2.3038346126	-3.00010365162823	-17.4883959348811	-3.15742859492822	-0.0891614714910995	-1.41583955413901
2.3561944902	-2.2514747351	-3.14784666362708	-23.0494420213832	-3.19250016697492	0.450813953120835	-1.51121703880718
2.3561944902	-2.1991148575	-3.67232634177441	-22.2197931092263	-3.73343312060623	1.0253501853649	-1.48449471699168
2.3561944902	-2.14675498	-3.88032714220753	-17.1508780691963	-4.08981631093524	0.539554726439258	-1.31533098214145
2.3561944902	-2.0943951024	-3.28261921530073	-14.5058628448056	-3.6233285640655	0.0885676891135828	-1.19031813139823
2.3561944902	-2.0420352248	-2.83460036270525	-17.0920267819915	-3.00068109187327	-0.454112203152521	-1.19773996924487
2.3561944902	-1.9896753473	-2.90982478279986	-24.2713073312567	-2.94168348039328	-1.47937698317353	-1.26244575128244
2.3561944902	-1.9373154697	-3.89756983197611	-27.1793825502254	-3.91801661448735	2.1789572340874	-1.31427971415057
2.3561944902	-1.8849555922	-5.59521460460228	-18.3767700164707	-5.83035806012755	1.31414817328158	-1.28679872375681
2.3561944902	-1.8325957146	-6.89607463730692	-18.3517087138324	-7.21835610447839	1.0505216606524	-1.11330880414571
2.3561944902	-1.780235837	-6.64834295427105	-22.6951114172584	-6.75762787782603	0.992477185128537	-0.955557934724484
2.3561944902	-1.7278759595	-6.1629811222535	-23.0495938256544	-6.25284987828719	0.984093958921216	-0.941305312869769
2.3561944902	-1.6755160819	-6.76421508774987	-20.0840319067101	-6.97128401783473	0.851918833869864	-0.91720942620438
2.3561944902	-1.6231562044	-7.5884752497868	-20.9814567583224	-7.79200260395348	0.901563381117897	-0.719452908757808
2.3561944902	-1.5707963268	-6.86746252253377	-24.4877752884681	-6.94323934088964	1.56889188651557	-0.526153282719772
2.3561944902	-1.5184364492	-5.94592181683986	-23.8863157802872	-6.01627076596665	2.19264604417292	-0.544910539362323
2.3561944902	-1.4660765717	-6.07968499838307	-28.6715747883029	-6.10366193125537	2.52626457402206	-0.630577757214935
2.3561944902	-1.4137166941	-6.69325160817215	-30.0470285313516	-6.71336159240999	-2.39284848249928	-0.611914876772208
2.3561944902	-1.3613568166	-6.98972254421558	-25.8828035047427	-7.04612438199104	-2.67327917475977	-0.520848976762256
2.3561944902	-1.308996939	-7.41510540216779	-23.3404242418303	-7.52753004939465	2.87063793988522	-0.537441254415072
2.3561944902	-1.2566370614	-8.57962294628106	-23.5858804366504	-8.71897309599109	2.50310842727073	-0.664513299710536
2.3561944902	-1.2042771839	-10.1190356905299	-29.5414379249499	-10.1689283128499	2.71940891364095	-0.717859361731837
2.3561944902	-1.1519173063	-11.2047481379425	-27.8119475933373	-11.3006552684899	-2.7309556590691	-0.583520155981145
2.3561944902	-1.0995574288	-11.7477174551354	-22.5024895576108	-12.1289860871412	-2.97339580684771	-0.40770906882126
2.3561944902	-1.0471975512	-12.2022663685434	-19.6575965038505	-13.0623616310705	3.00843760956297	-0.292965043462405
2.3561944902	-0.9948376736	-12.4298138064518	-19.5803388002681	-13.3596213253989	2.7927809469833	-0.204882636894085
2.3561944902	-0.9424777961	-12.5064919524073	-21.8009653194559	-13.0500306957167	2.68476824800477	-0.13369452805227
2.3561944902	-0.8901179185	-13.0327268839873	-24.7455401489147	-13.3358152546316	2.99093509811628	-0.0669078901286085
2.3561944902	-0.837758041	-13.4668793722693	-23.0431623972465	-13.9741908549232	-2.80929254669128	0.014131992676166
2.3561944902	-0.7853981634	-12.9624680570028	-20.5480139161298	-13.7945577510496	-2.89826730851217	0.0543581620078292
2.3561944902	-0.7330382858	-12.2612251348097	-18.8981308748549	-13.323191044283	3.07855184924782	0.0425450770132429
2.3561944902	-0.6806784083	-12.3042387460059	-18.1086794871255	-13.6281379827142	2.93962256023333	0.049382894859881
2.3561944902	-0.6283185307	-13.0370619174671	-18.7112117506594	-14.4083589917633	2.97556525423344	0.0525502059184011
2.3561944902	-0.5759586532	-13.901006627958	-19.7508835800285	-15.2088263142655	2.92933198459583	-0.0484338334532331
2.3561944902	-0.5235987756	-15.0878307924314	-19.588628459644	-16.9905387252653	2.73350743036383	-0.155568800508467
2.3561944902	-0.47123889804	-16.6293806523869	-18.851445854453	-20.6034197003862	2.69009178258722	0.140456897940453
2.3561944902	-0.41887902048	-16.4037859794292	-19.2299885586213	-19.6063339801588	2.77221769976775	0.733610703079137
2.3561944902	-0.36651914292	-16.1595136568583	-20.5537961417856	-18.1219141760348	2.74525197376272	0.613497703953542
2.3561944902	-0.31415926536	-17.2035502897979	-20.7915207980961	-19.7040749859858	2.65349752257643	0.266616551673585
2.3561944902	-0.2617993878	-17.9720128151139	-19.0719592827329	-24.4745121304242	2.78561979666397	0.772614768867431
2.3561944902	-0.20943951024	-14.2764247346926	-17.078797754869	-17.5051093145122	2.91820471475636	1.67860313641175
2.3561944902	-0.15707963268	-12.7859778719644	-16.6898760525384	-15.0555391962063	2.87716196509169	1.74565867601952
2.3561944902	-0.10471975512	-15.6791207481723	-18.0924134532116	-19.3817774016036	2.80328866515744	2.02436472362626
2.3561944902	-0.05235987756	-16.9929613859967	-20.4748186397691	-19.5779277419605	2.95235831779386	3.04599973064883
2.3561944902	-4.4408920985E-16	-14.148356896907	-21.4765095832674	-15.036810325973	3.1212990557732	2.97759520441759
2.3561944902	0.05235987756	-11.9631869741065	-20.3792826035719	-12.638496339312	-0.362096288596383	-0.433482117234899
2.3561944902	0.10471975512	-11.2805180473016	-17.5131908169228	-12.461454961596	-0.659844334007987	-0.484301948435813
2.3561944902	0.15707963268	-11.8225771758762	-16.6286016942447	-13.5661878662791	-0.608058622392669	-0.440745966198441
2.3561944902	0.20943951024	-12.3908399446883	-18.1298458134935	-13.7383009842539	-0.418920195205755	-0.592318735364466
2.3561944902	0.2617993878	-11.6104093401957	-21.5641252264889	-12.0731575062168	-0.434782690617483	-0.747348354904057
2.3561944902	0.31415926536	-10.4974346107298	-23.9334934831552	-10.6989058432492	-0.869352147937711	-0.674419794667286
2.3561944902	0.36651914292	-10.0468277049739	-22.9311633861522	-10.2763236470882	-0.976924698595522	-0.565727715604964
2.3561944902	0.41887902048	-10.1011345102203	-21.6780050457594	-10.41421592761	-0.802726559175849	-0.623333991931636
2.3561944902	0.47123889804	-9.84599640793293	-21.2531607655977	-10.1720340756907	-0.833447510579476	-0.752092364394722
2.3561944902	0.5235987756	-9.42372735618675	-21.7619154488655	-9.68491922039226	-1.03142715804295	-0.747436262880096
2.3561944902	0.5759586532	-9.3395038685668	-22.4445651549764	-9.55733719559999	-1.07022291029951	-0.711168722400969
2.3561944902	0.6283185307	-9.44881856448333	-22.1104282797415	-9.69073364814099	-0.8730542232112	-0.816476236880891
2.3561944902	0.6806784083	-9.06580212778846	-21.3578815716559	-9.32986830428919	-0.719291959398259	-0.968584367014859
2.3561944902	0.7330382858	-8.64031682867614	-22.8109119523636	-8.80981783668139	-0.618482135637856	-0.987994043453565
2.3561944902	0.7853981634	-8.64097861474619	-27.8445062606565	-8.69346579751232	-0.507577798834163	-0.956682509277029
2.3561944902	0.837758041	-8.79985344363947	-33.7313376691318	-8.81382788396301	-1.07998149038977	-1.01585217968697
2.3561944902	0.8901179185	-8.55205795866728	-26.8376053390029	-8.61699196941047	-1.53367618237657	-1.12644668372422
2.3561944902	0.9424777961	-8.06768767324727	-22.6074038895296	-8.22312720734668	-1.28965924355849	-1.18918920832284
2.3561944902	0.9948376736	-7.81749391650952	-21.3642714746179	-8.01377740461529	-0.947023956543507	-1.2421240912291
2.3561944902	1.0471975512	-7.64783628765117	-22.2738286079179	-7.80016410112966	-0.66725356134439	-1.31289787052071
2.3561944902	1.0995574288	-7.29157101626273	-25.5782341784615	-7.35648822112304	-0.501652437904199	-1.33441668231083
2.3561944902	1.1519173063	-6.9267989297185	-29.1366430537779	-6.95298731128398	-0.405869229582824	-1.32128132280265
2.3561944902	1.2042771839	-6.90073745542916	-27.9014947515556	-6.93536636983579	-0.428765120389729	-1.37361866414638
2.3561944902	1.2566370614	-7.07472247883971	-25.7690005713568	-7.13378421951303	-0.505192522665311	-1.47173846486232
2.3561944902	1.308996939	-7.148345052215	-27.3972759451585	-7.1895500450266	-0.474861896236305	-1.47176516650486
2.3561944902	1.3613568166	-6.94815120181599	-31.4653711245178	-6.96352675925722	0.079106074988686	-1.38568666506324
2.3561944902	1.4137166941	-6.72956588562665	-27.8458788941634	-6.76328201614297	0.541308238451253	-1.39438005650082
2.3561944902	1.4660765717	-6.67295684984091	-24.6120097154574	-6.74332770300198	0.406119930276043	-1.51640943991938
2.3561944902	1.5184364492	-6.65599187546229	-25.6728244851277	-6.71079919142517	0.190612426018962	-1.57610160400166
2.3561944902	1.5707963268	-6.81787702524402	-31.2690131132908	-6.83348875608943	-0.648331989087261	-1.51419165965275
2.3561944902	1.6231562044	-7.42030332038971	-27.9730934340494	-7.45871155060878	-1.48007296019784	-1.48646342695822
2.3561944902	1.6755160819	-8.56652400889456	-29.3239310075266	-8.60315713493678	-1.06304428343954	-1.61100638504088
2.3561944902	1.7278759595	-8.99510603888626	-30.7041558903814	-9.02450611811914	0.101579541220615	-1.7758689066321
2.3561944902	1.780235837	-8.33817624587591	-35.2134176541906	-8.34710326458471	-0.209998462247248	-1.80124181154306
2.3561944902	1.8325957146	-7.63686487522954	-23.8264174424046	-7.74257185961691	-1.26432488596893	-1.78165462598461
2.3561944902	1.8849555922	-7.77258869687683	-19.3582991987675	-8.08501003396525	-0.827508271094683	-1.83933985784129
2.3561944902	1.9373154697	-8.1272449685326	-18.2853739630088	-8.56760018643394	0.0196690559150342	-1.96375163997614
2.3561944902	1.9896753473	-7.42494147195703	-17.9700223620301	-7.82596815747312	0.882666308093186	-2.0392886457445
2.3561944902	2.0420352248	-6.42769150821091	-19.889284992324	-6.62795399779102	1.83531647604943	-2.02724981530541
2.3561944902	2.0943951024	-6.28229266173665	-21.1984537784177	-6.42461227260126	2.74025817646807	-1.97931965868695
2.3561944902	2.14675498	-7.08506882341414	-27.3395510090491	-7.12622093014829	3.12507029226585	-1.93156093285016
2.3561944902	2.1991148575	-7.25485981763084	-45.231133131592	-7.25555195386593	-2.90640283441699	-1.9374735705725
2.3561944902	2.2514747351	-6.27053782413312	-28.2027782763386	-6.29846041078723	-2.57334496911132	-1.97623041237606
2.3561944902	2.3038346126	-5.3645056276187	-21.2325097031791	-5.47844356303316	-2.6227181347452	-1.95301240217162
2.3561944902	2.3561944902	-5.21110223692896	-21.0999434740592	-5.3244876334209	-2.64611384142176	-1.85885832907332
2.3561944902	2.4085543678	-5.42909193744506	-21.2147130524575	-5.54524127133361	-2.42301149630518	-1.77268515359458
2.3561944902	2.4609142453	-6.09592534182386	-18.3600043175263	-6.36175289729797	-2.1107188586142	-1.73212178108434
2.3561944902	2.5132741229	-7.76519940799666	-18.501859235344	-8.14813379787029	-1.79691392448108	-1.67382096999201
2.3561944902	2.5656340004	-9.77706716230567	-20.3590267819962	-10.1745428505536	-1.09265292622982	-1.62964877647151
2.3561944902	2.617993878	-10.2214228791107	-18.6996682224933	-10.8863632133169	-1.01147604420231	-1.83286501961277
2.3561944902	2.6703537556	-9.34112144862401	-16.6539092788218	-10.233070317296	-1.68725328460426	-2.12915462021013
2.3561944902	2.7227136331	-10.2515997720457	-17.6964641672424	-11.1139905732928	-2.35885218312678	-2.15062282377216
2.3561944902	2.7750735107	-12.44764465659	-22.060979070725	-12.9503870713081	2.44695177208477	-1.72157494582665
2.3561944902	2.8274333882	-11.4954402624494	-23.2539201745382	-11.795246311125	1.10402657365233	-1.41336970106316
2.3561944902	2.8797932658	-10.6570012065239	-17.6339844551903	-11.6292863620403	-1.10633133496407	-1.58857774134405
2.3561944902	2.9321531434	-10.3248638494738	-12.6210631987561	-14.1902428436688	-1.61750889584872	-1.84331171726796
2.3561944902	2.9845130209	-14.1843675809755	-15.2263531907492	-20.8941746333036	-2.27447679313409	-1.45660157217991
2.3561944902	3.0368728985	-12.843399439437	-15.0610282261503	-16.8240879087702	-3.06762224042986	-0.324953562178568
2.3561944902	3.089232776	-10.5991824221194	-14.4112476914913	-12.932919241254	-2.83805574768967	-0.0429195008001637
2.3561944902	3.1415926536	-9.35848483689188	-14.2361522251734	-11.0671328191702	-2.54930497414149	0.421419206887804
2.4085543678	-3.1415926536	-9.35938298040064	-13.6263757545313	-11.3962054274766	0.580279721137567	-2.72646032019009
2.4085543678	-3.089232776	-7.60871593997289	-14.3530624591982	-8.6413831432136	0.106161055944691	-2.29975191852719
2.4085543678	-3.0368728985	-6.12100919444154	-11.6683348556966	-7.5403540762496	-0.128917808956907	-2.15985615209738
2.4085543678	-2.9845130209	-5.98553602210334	-10.1986363188619	-8.05492984297103	0.471171703736966	-2.23866805215326
2.4085543678	-2.9321531434	-5.00028794837957	-9.05624894944642	-7.16847452126041	1.17596156565325	-2.39914060422514
2.4085543678	-2.8797932658	-3.9337424736208	-13.0127123419533	-4.50683802940523	1.81150025980533	-2.37960079118808
2.4085543678	-2.8274333882	-2.17748556191672	-21.2003233954002	-2.23221666600716	-2.38112232319435	-2.24699122599067
2.4085543678	-2.7750735107	-0.982183721910278	-14.8376073474233	-1.16471467937213	-0.887435651502833	-2.12241385277306
2.4085543678	-2.7227136331	-0.904723514399224	-12.6875462916091	-1.202794956459	0.09615279409829	-2.03716620551046
2.4085543678	-2.6703537556	-1.48362897609815	-13.1017056605927	-1.79364581181671	0.795944272878513	-1.95899608909021
2.4085543678	-2.617993878	-1.94081256627687	-16.4881901676325	-2.09597317844485	1.20287016305177	-1.86299685124695
2.4085543678	-2.5656340004	-1.67441932474811	-17.269864775303	-1.79584113744594	0.74991469069554	-1.80509775311991
2.4085543678	-2.5132741229	-1.29128022551957	-12.6283686089195	-1.62282902146535	0.432942825796271	-1.80150736949219
2.4085543678	-2.4609142453	-1.83901488739274	-11.9858954989436	-2.28057219079322	0.337537657836778	-1.75477843021548
2.4085543678	-2.4085543678	-3.01681363297945	-14.1680004561378	-3.36345668816207	0.0961604123169931	-1.58071351528652
2.4085543678	-2.3561944902	-3.33357203084464	-15.3502526621607	-3.61549881231134	-0.145300119969948	-1.4118296426178
2.4085543678	-2.3038346126	-3.16532384883117	-17.3179748161036	-3.33554058307245	-0.0637032396030951	-1.4323314180262
2.4085543678	-2.2514747351	-3.25687548599932	-22.8323443726391	-3.3050306600103	0.492402388865114	-1.52503158426361
2.4085543678	-2.1991148575	-3.73428348322908	-21.8042839551687	-3.80254768295066	1.07317853450005	-1.49895682562966
2.4085543678	-2.14675498	-3.94930586856535	-16.9199176252656	-4.17416874910659	0.565082977927808	-1.33695576837857
2.4085543678	-2.0943951024	-3.3937886818675	-14.2767522255432	-3.76348191464622	0.100183498017743	-1.21426404114632
2.4085543678	-2.0420352248	-2.97464458932228	-16.8473889074482	-3.15643359934033	-0.436143887382146	-1.21515659045853
2.4085543678	-1.9896753473	-3.03457464266065	-24.2103324973447	-3.06783066212869	-1.43751515584182	-1.27241252782004
2.4085543678	-1.9373154697	-3.96036192478539	-27.4208190939991	-3.97998284043783	2.13148794984322	-1.32367001596326
2.4085543678	-1.8849555922	-5.58020419094068	-18.266844651494	-5.82068978201944	1.28993135916607	-1.30296720818896
2.4085543678	-1.8325957146	-6.87708873097626	-18.2365656146278	-7.2068663435057	1.03114675707841	-1.13606669791075
2.4085543678	-1.780235837	-6.67424648406719	-22.8181898532277	-6.78108328211798	0.956126727262547	-0.975164905395651
2.4085543678	-1.7278759595	-6.19254769681965	-23.5257942200288	-6.27355115059573	0.942993033929625	-0.960576426700133
2.4085543678	-1.6755160819	-6.78815177908416	-20.4396113735704	-6.97965601241877	0.842852369873058	-0.942394141971593
2.4085543678	-1.6231562044	-7.63767594758974	-21.1647341576642	-7.83487328624495	0.931297483653026	-0.747397630386219
2.4085543678	-1.5707963268	-6.91904734425298	-24.1969474329991	-7.00109958682688	1.58983083646887	-0.54725450634146
2.4085543678	-1.5184364492	-5.9816013102436	-23.9026371596529	-6.05226710130014	2.16779673141617	-0.56183348424509
2.4085543678	-1.4660765717	-6.09762392072691	-28.7656048119539	-6.12118328992953	2.52360741095505	-0.647183513644224
2.4085543678	-1.4137166941	-6.69573381262358	-29.6812731104715	-6.71762778775164	-2.4778491731461	-0.626900267146075
2.4085543678	-1.3613568166	-6.9639477567394	-25.5817770458935	-7.02406565788838	-2.74406634295762	-0.53237285609511
2.4085543678	-1.308996939	-7.35906974830348	-23.1658217673652	-7.47464775326123	2.85130804601472	-0.548448524815442
2.4085543678	-1.2566370614	-8.4976810122145	-23.5313581288878	-8.63614000132142	2.51313861740112	-0.67740017364047
2.4085543678	-1.2042771839	-10.008873008364	-28.9721995739148	-10.0643640982765	2.77736366583145	-0.732886141331734
2.4085543678	-1.1519173063	-11.0732489708846	-27.0629092153804	-11.1839990443194	-2.76326373629138	-0.600868801469022
2.4085543678	-1.0995574288	-11.5929941641094	-22.1497854521611	-11.9928896889807	-2.99699667243252	-0.429129463149821
2.4085543678	-1.0471975512	-12.0315212453583	-19.3747874980341	-12.9165511740097	2.98810141971518	-0.322226225196548
2.4085543678	-0.9948376736	-12.2629672233236	-19.2657492858439	-13.2288029965825	2.77525011864982	-0.240040102102158
2.4085543678	-0.9424777961	-12.3884068733733	-21.4928866227717	-12.9579159625043	2.67008499083403	-0.167794154555371
2.4085543678	-0.8901179185	-12.9333004047011	-24.3301076819516	-13.2601465781119	2.97187001218685	-0.0943560579199954
2.4085543678	-0.837758041	-13.3418273586097	-22.5170424254883	-13.9015163416931	-2.85690600242314	-0.00372991332711783
2.4085543678	-0.7853981634	-12.7925354171531	-20.0626038962551	-13.6942829824582	-2.94451314935518	0.0410374804299532
2.4085543678	-0.7330382858	-12.0962884203172	-18.5981323685344	-13.1964238051626	3.04793583393668	0.0246065498875815
2.4085543678	-0.6806784083	-12.1522679325213	-17.9379260025846	-13.4828811227244	2.91310316008995	0.0249405053214415
2.4085543678	-0.6283185307	-12.8532842018671	-18.4371992504457	-14.2585677789623	2.94902987340189	0.0276685571260569
2.4085543678	-0.5759586532	-13.6558659496895	-19.2980249021321	-15.039101206641	2.90511490425088	-0.0696493317867433
2.4085543678	-0.5235987756	-14.770217939986	-19.1438792378747	-16.7444420114324	2.72010216578401	-0.180812661338453
2.4085543678	-0.47123889804	-16.2369581632677	-18.4250365454228	-20.2623749181755	2.67563213369432	0.0855052936782046
2.4085543678	-0.41887902048	-16.0468382564176	-18.6228707604551	-19.5397039282358	2.74753675547286	0.674385470942832
2.4085543678	-0.36651914292	-15.7911081051381	-19.7596692392688	-18.0168366275029	2.71754122947069	0.572705108248218
2.4085543678	-0.31415926536	-16.7886713332063	-20.2049559870024	-19.4277152559188	2.63708973781934	0.225767291189408
2.4085543678	-0.2617993878	-17.6938955622416	-18.811062804634	-24.1371729205612	2.77136964786716	0.66063363954987
2.4085543678	-0.20943951024	-14.2662710352868	-16.8479304480093	-17.7521972603072	2.89786253458461	1.61660660364381
2.4085543678	-0.15707963268	-12.7390526383697	-16.3396995529217	-15.2297343759045	2.84825050366203	1.70189791009279
2.4085543678	-0.10471975512	-15.509300558693	-17.6004233407157	-19.6870374365709	2.78010503299644	1.9802352059067
2.4085543678	-0.05235987756	-16.8491554595748	-19.7851800651606	-19.9350231997254	2.94352745525352	3.04695101498149
2.4085543678	-4.4408920985E-16	-14.1462383547622	-20.5897552417829	-15.2633353334478	3.10710216018046	2.97398538653025
2.4085543678	0.05235987756	-11.9974153893235	-19.5583660435708	-12.834716979327	-0.376147068334206	-0.439380719252293
2.4085543678	0.10471975512	-11.2750749723783	-16.8799707152241	-12.6723692524116	-0.679593473271064	-0.486541434071718
