2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
960000000	3.4557519189	-12.7009019685612	-22.7855819720163	-13.1491691015482	2.40269299519614	1.95033228921179
960000000	3.5081117965	-12.7909655997194	-22.5601034640647	-13.2749661170584	2.42080472051354	1.95969306164608
960000000	3.5604716741	-12.8922297803432	-22.3867268439064	-13.4097833704841	2.4361358072038	1.96956408427497
960000000	3.6128315516	-12.9954509325055	-22.265821890899	-13.5422132214911	2.44903157483715	1.97951511075973
960000000	3.6651914292	-13.1111332305153	-22.1955743753254	-13.6834575470341	2.45935104765594	1.99016881782912
960000000	3.7175513067	-13.2293615538322	-22.1762771948354	-13.8214124567233	2.46725299545385	2.00115000597179
960000000	3.7699111843	-13.3573855316827	-22.2080704896964	-13.963671487007	2.47289308217348	2.01288092728604
960000000	3.8222710619	-13.4882262795902	-22.2897588726802	-14.1019242279263	2.47604012549892	2.0250549662348
960000000	3.8746309394	-13.6252781373712	-22.4236862763482	-14.2394505140647	2.47678160505678	2.0379921444894
960000000	3.926990817	-13.7681242413058	-22.6083286962216	-14.3759825312442	2.47486503625597	2.05171790275691
960000000	3.9793506945	-13.9125193718416	-22.8432256629775	-14.506942786976	2.47023154077067	2.06605114068509
960000000	4.0317105721	-14.0614161210183	-23.1299817471855	-14.6359813366122	2.46295536545247	2.08124700802964
960000000	4.0840704497	-14.2063179893288	-23.4678666589141	-14.754265285113	2.45237043077671	2.09682462150651
960000000	4.1364303272	-14.3501808778436	-23.8593654373261	-14.8658791153176	2.4385481908797	2.11292516217802
960000000	4.1887902048	-14.4910778435235	-24.3022162402541	-14.9701534717236	2.42075580248345	2.1295738529005
960000000	4.2411500823	-14.6283733901969	-24.7984065182385	-15.0674601914888	2.39896229641889	2.14660134616682
960000000	4.2935099599	-14.7567987764072	-25.348443945774	-15.1533473246209	2.37229468288143	2.16365649762202
960000000	4.3458698375	-14.8749690221112	-25.9486366506571	-15.2281157959448	2.34034506701713	2.18057639664971
960000000	4.398229715	-14.9861708434056	-26.6027973710136	-15.2962950006603	2.30218074616777	2.19753922800594
960000000	4.4505895926	-15.085663243186	-27.3052943658562	-15.3543117199761	2.25716212560905	2.21406313381178
960000000	4.5029494701	-15.1726684049693	-28.0561552186911	-15.4022104152215	2.20383058482705	2.23008311766035
960000000	4.5553093477	-15.2492968648588	-28.8458588042099	-15.4432924243807	2.1411356369384	2.24507516184247
960000000	4.6076692253	-15.3124811629433	-29.6722036244151	-15.474622560706	2.06754262174127	2.25945102785341
960000000	4.6600291028	-15.3618259229246	-30.5185801481758	-15.4963555715012	1.98172674025678	2.27315814974088
960000000	4.7123889804	-15.4003168084909	-31.3710494079653	-15.5115568601618	1.88176187199194	2.28485697642723
960000000	4.7647488579	-15.4328111727334	-32.2029099920381	-15.525149749825	1.76659347363311	2.29575191013401
960000000	4.8171087355	-15.4523112529989	-32.9846309789942	-15.5296529477834	1.63545139216879	2.30503308118444
960000000	4.8694686131	-15.4628630008807	-33.6723334119848	-15.5289532811485	1.48875329966099	2.31222960703493
960000000	4.9218284906	-15.46939481066	-34.2318061306565	-15.5275310248677	1.32856422355321	2.31858010440213
960000000	4.9741883682	-15.4687033270117	-34.6271658303984	-15.5217413421422	1.1588732626976	2.32367532851422
960000000	5.0265482457	-15.4611456498642	-34.8398251860731	-15.5115460448886	0.984631112084568	2.32666720942853
960000000	5.0789081233	-15.4509086154602	-34.8661124703306	-15.5008844808163	0.812418612584713	2.32796768660325
960000000	5.1312680009	-15.4348050125993	-34.7234677414637	-15.4862672435046	0.645897879451698	2.32801516132027
960000000	5.1836278784	-15.4165195089958	-34.4392454861597	-15.4712520316717	0.48963171256093	2.32638392030768
960000000	5.235987756	-15.3888495424988	-34.0405502786486	-15.44849717435	0.344920732225222	2.32311062971397
960000000	5.2883476335	-15.3626897895439	-33.5622239048509	-15.4289326123734	0.212957232943151	2.31858681215082
960000000	5.3407075111	-15.3342176268891	-33.0155749640667	-15.4089276244871	0.0932567999023136	2.31325052889216
960000000	5.3930673887	-15.2959118873547	-32.4275148250999	-15.3808028881551	-0.0143444782094094	2.30631908202208
960000000	5.4454272662	-15.2548506992341	-31.8092310046442	-15.3519445959204	-0.110519593869507	2.29860581181851
960000000	5.4977871438	-15.2069401947493	-31.16971596613	-15.3183868790744	-0.195869970133064	2.28973607782913
960000000	5.5501470213	-15.152452500564	-30.5219166025817	-15.2804561536107	-0.271223674404258	2.28055652813293
960000000	5.6025068989	-15.0943880655701	-29.8730497731023	-15.2413639939303	-0.337321935218392	2.27064264266301
960000000	5.6548667765	-15.0287504493546	-29.2291053219092	-15.1970712082029	-0.39474660105761	2.25964235329223
960000000	5.707226654	-14.9530035652711	-28.5939602681556	-15.1449818902509	-0.444280444681179	2.24884141845156
960000000	5.7595865316	-14.8733850621795	-27.9752448854943	-15.0913831273017	-0.48661275856529	2.23737201159407
960000000	5.8119464091	-14.7905811913012	-27.3744580723452	-15.0369915080978	-0.522741031065333	2.22604432549247
960000000	5.8643062867	-14.6974884543314	-26.7949503921227	-14.9740506718415	-0.552944158460203	2.21418530282346
960000000	5.9166661643	-14.6019434731307	-26.2416050953356	-14.9103674167143	-0.578215730416077	2.20249791643623
960000000	5.9690260418	-14.5041215287476	-25.7132227225943	-14.8459870853427	-0.599085893546374	2.19098159082674
960000000	6.0213859194	-14.4010112174584	-25.2132205940832	-14.7770473026591	-0.616160612348427	2.17932212410878
960000000	6.0737457969	-14.2966721842598	-24.741737773882	-14.7074974063996	-0.630001946088875	2.16784709240042
960000000	6.1261056745	-14.1880937549784	-24.2993573654865	-14.6334801744133	-0.640941975300661	2.15625706978814
960000000	6.1784655521	-14.0796096689065	-23.8884701144533	-14.5589510422436	-0.649446900093777	2.14486358339225
960000000	6.2308254296	-13.9750376948755	-23.5071779538241	-14.4878502380199	-0.655960403548498	2.13394745110655
1700000000	0	-5.90973063489825	-13.0580050749651	-6.84007562733507	2.95936615418928	-0.058717103545881
1700000000	0.05235987756	-5.38222529963457	-12.5085056302967	-6.3178410991381	2.88418514783804	-0.130028219180579
1700000000	0.10471975512	-4.93648360703965	-12.0651219003653	-5.87153274434137	2.82343167775842	-0.188971013156109
1700000000	0.15707963268	-4.60139753941232	-11.7692346860516	-5.52708211046841	2.7748724985748	-0.236500406145798
1700000000	0.20943951024	-4.38563003019917	-11.6241093052297	-5.29469998924151	2.73680098744855	-0.274029096434468
1700000000	0.2617993878	-4.28206669459042	-11.6338900284409	-5.16516475439743	2.70747880444728	-0.303695766672745
1700000000	0.31415926536	-4.27134726468429	-11.773504739062	-5.12125362990276	2.68488335475886	-0.327338999868487
1700000000	0.36651914292	-4.32529209673308	-12.0209277904719	-5.13448558994733	2.6688430293117	-0.346996560538932
1700000000	0.41887902048	-4.41116715072807	-12.33684061937	-5.17471288817292	2.65777007034666	-0.364164659028219
1700000000	0.47123889804	-4.49453468489918	-12.6864939661479	-5.20871550562595	2.65077363000518	-0.380134302985305
1700000000	0.5235987756	-4.54842165436756	-13.0219224490271	-5.2141474790666	2.64749963625307	-0.395940802329334
1700000000	0.5759586532	-4.5513125958504	-13.315274194536	-5.17074161337226	2.64583173591905	-0.411797753843694
1700000000	0.6283185307	-4.50182610504588	-13.5449893594983	-5.07999648616326	2.64539642442784	-0.427682078699533
1700000000	0.6806784083	-4.4075762571305	-13.7142749824195	-4.9494876704121	2.64406118424495	-0.443089019138066
1700000000	0.7330382858	-4.28663898616504	-13.836026083783	-4.79729474443544	2.64120577842051	-0.457587547998177
1700000000	0.7853981634	-4.15987892435081	-13.9443463947984	-4.64207575616984	2.63615319626174	-0.470592471779153
1700000000	0.837758041	-4.04966451052959	-14.0728788989741	-4.50466768275351	2.62869661468294	-0.482052743101236
1700000000	0.8901179185	-3.96927152039768	-14.2546831852112	-4.39626155622362	2.61900896086269	-0.492065072037091
1700000000	0.9424777961	-3.9297265359653	-14.5201782277177	-4.32638920634263	2.60692241921777	-0.500673172447298
1700000000	0.9948376736	-3.92770085014781	-14.8901662193578	-4.29039999172324	2.59231674811627	-0.508515136950451
1700000000	1.0471975512	-3.95637623181482	-15.3663226667791	-4.28219707595512	2.57561922581279	-0.51587662566283
1700000000	1.0995574288	-4.0038135363986	-15.9481597299224	-4.29063513176728	2.55630374758708	-0.52341481481512
1700000000	1.1519173063	-4.05473106985974	-16.6279285043117	-4.3017656493562	2.53342269359164	-0.53099192378964
1700000000	1.2042771839	-4.09727383526477	-17.3771852945091	-4.30630093872755	2.5067570185593	-0.539124310094943
1700000000	1.2566370614	-4.12218139668828	-18.1838704936923	-4.2960739638961	2.47407408958524	-0.547422226310982
1700000000	1.308996939	-4.12844853706799	-19.0121730488284	-4.27185289457969	2.43446686436314	-0.555704540971423
1700000000	1.3613568166	-4.12084436216072	-19.8428318838897	-4.23873154379039	2.38592034322478	-0.563330759918888
1700000000	1.4137166941	-4.10811105754692	-20.6650022003747	-4.20514820479352	2.32641865888259	-0.570313699221937
1700000000	1.4660765717	-4.10229011260509	-21.4795460361763	-4.18246927394025	2.25322216060081	-0.576151306577908
1700000000	1.5184364492	-4.11252606799235	-22.2994852685867	-4.17896245032301	2.16306360505518	-0.580912751510396
1700000000	1.5707963268	-4.14703667738252	-23.1388231618655	-4.20216300523983	2.05106948219538	-0.584808157471185
1700000000	1.6231562044	-4.20615470499805	-23.9957563034353	-4.25198086261861	1.91093250404807	-0.588228858125362
1700000000	1.6755160819	-4.28844341061793	-24.8316567410565	-4.32693680652399	1.73536579778718	-0.591243269550328
1700000000	1.7278759595	-4.38299909841588	-25.5326149805849	-4.416456678651	1.5195349510057	-0.594597232168315
1700000000	1.780235837	-4.48203329933808	-25.927744138608	-4.51327786696704	1.26944599614548	-0.598122110738537
1700000000	1.8325957146	-4.57262296194563	-25.8749533653963	-4.60492018115204	1.00750632098071	-0.601858529694696
1700000000	1.8849555922	-4.6478111362131	-25.3876768396591	-4.68459315347041	0.765148432977931	-0.60569650412787
1700000000	1.9373154697	-4.70522449473705	-24.6334852232645	-4.74960326743194	0.563460400714287	-0.608800984459766
1700000000	1.9896753473	-4.74869063277558	-23.7937326126874	-4.80314087056671	0.406375313962972	-0.610569304939653
1700000000	2.0420352248	-4.78564331644462	-22.9847786435622	-4.85189226889197	0.288390935173276	-0.610453847758141
1700000000	2.0943951024	-4.82879411282211	-22.2507853323922	-4.90814406071659	0.200902534036707	-0.607915039427909
1700000000	2.14675498	-4.88884926737489	-21.5941922136056	-4.98259006093894	0.136306913524781	-0.602671237310373
1700000000	2.1991148575	-4.97482040677452	-20.9937774917385	-5.08481638176468	0.0884896010400079	-0.594925493247884
1700000000	2.2514747351	-5.08839401579613	-20.4209397877553	-5.21750684029916	0.0521075074496113	-0.585120038455757
1700000000	2.3038346126	-5.22792243846116	-19.8512725329961	-5.38034460159161	0.0230539286356462	-0.574295654768461
1700000000	2.3561944902	-5.38477960582313	-19.2753949693792	-5.56580632084876	-0.00180496584115164	-0.563206465122446
1700000000	2.4085543678	-5.54710204247439	-18.6857892925426	-5.76321276493028	-0.0245436517772238	-0.553639283573518
1700000000	2.4609142453	-5.69945817463494	-18.0943462884389	-5.95715962317846	-0.0461328397360049	-0.546139949994007
1700000000	2.5132741229	-5.82949275763347	-17.5037498484509	-6.13538133878764	-0.0664958033230834	-0.541670716078088
1700000000	2.5656340004	-5.92738207096637	-16.9534376535026	-6.28458626878097	-0.0850242045294032	-0.540065918501853
1700000000	2.617993878	-5.99551658931942	-16.4458583808541	-6.40581868410446	-0.100461726146845	-0.540204369402623
1700000000	2.6703537556	-6.03853657332575	-16.0058810896375	-6.49975506955353	-0.111417221306469	-0.540564480334809
1700000000	2.7227136331	-6.07417571227857	-15.6439411409701	-6.5822954652588	-0.116602804233161	-0.538333806782065
1700000000	2.7750735107	-6.12277638549684	-15.3746888878085	-6.67202113226958	-0.114742006857917	-0.530991746917536
1700000000	2.8274333882	-6.20035950145683	-15.1964524881723	-6.78527423403734	-0.104648120939429	-0.516220403355056
1700000000	2.8797932658	-6.32167883491373	-15.1074060695845	-6.93778076732042	-0.0855620194963327	-0.491683220829402
1700000000	2.9321531434	-6.49052942674458	-15.0954482565647	-7.13486316734327	-0.056886166774599	-0.456326202297176
1700000000	2.9845130209	-6.70190015563443	-15.1476369589274	-7.37224260059595	-0.0187964130662671	-0.409279472527609
1700000000	3.0368728985	-6.93659386362029	-15.2457531314734	-7.63015549780732	0.0278631575581507	-0.351670798022575
1700000000	3.089232776	-7.17280423981437	-15.3724893545097	-7.88560559046013	0.0813278735047956	-0.285995482008367
1700000000	3.1415926536	-7.38372485297997	-15.5032821543814	-8.11097493447994	0.13893070451015	-0.216232255109635
1700000000	3.1939525311	-7.55612152923436	-15.6238104359124	-8.29289396021602	0.197099319738155	-0.14797784971553
1700000000	3.2463124087	-7.68499867048835	-15.7260504226215	-8.4267139333543	0.25203677632075	-0.086646914284212
1700000000	3.2986722863	-7.77964746363376	-15.8125966335964	-8.5228733996787	0.300269484055733	-0.0364494129443397
1700000000	3.3510321638	-7.85843261063225	-15.8833413839265	-8.6031609355233	0.338819522053294	0.000497845947022461
1700000000	3.4033920414	-7.94020266232789	-15.9513465284724	-8.6875107076793	0.366408033706647	0.0245449745383743
1700000000	3.4557519189	-8.03795101607624	-16.0196565717791	-8.79080888922142	0.38256142612412	0.0380048195487519
1700000000	3.5081117965	-8.16959908168014	-16.0952310512809	-8.93315279590771	0.38814696004181	0.0445393938051059
1700000000	3.5604716741	-8.33785640517296	-16.1888950423614	-9.11589621317292	0.385475681930743	0.0484322128662104
1700000000	3.6128315516	-8.5501976280659	-16.3039025655495	-9.34759303181761	0.376866234964971	0.0538843331630575
1700000000	3.6651914292	-8.80485507284976	-16.4478949684224	-9.62489986495537	0.365146696769968	0.0643420189721333
1700000000	3.7175513067	-9.09779041846854	-16.6302321525678	-9.9411782104586	0.353164617862406	0.0822595911169133
1700000000	3.7699111843	-9.41809429624125	-16.8653273391785	-10.2799649713428	0.343089584908817	0.108410341919149
1700000000	3.8222710619	-9.75303125671969	-17.1659816234814	-10.6224638466582	0.336674819386727	0.141901858993454
1700000000	3.8746309394	-10.084582847904	-17.5328986543013	-10.9462158765533	0.334152613288522	0.180140509896184
1700000000	3.926990817	-10.4044665204953	-17.9762412363927	-11.2394700082385	0.335478522498048	0.219428511509429
1700000000	3.9793506945	-10.7041963616102	-18.4974173138142	-11.4936709155278	0.339493245271979	0.255836514033625
1700000000	4.0317105721	-10.9922484483785	-19.100291314681	-11.7216008210838	0.344418851121033	0.28647136749849
1700000000	4.0840704497	-11.272364888852	-19.7657745785099	-11.934801363323	0.346716884090518	0.310229808538697
1700000000	4.1364303272	-11.5523905303914	-20.4981882968213	-12.1446047274466	0.343486989100333	0.327638863198315
1700000000	4.1887902048	-11.8434136555279	-21.2888192834267	-12.3672201369364	0.330664151268986	0.341319841053374
1700000000	4.2411500823	-12.1470332855488	-22.1388370097584	-12.6055198440473	0.30480028246391	0.354584085884013
1700000000	4.2935099599	-12.4672401311654	-23.0506908831765	-12.8645729345934	0.262588422834664	0.371237401745515
1700000000	4.3458698375	-12.7894541654477	-24.040690620175	-13.1278869464501	0.201517702512691	0.393975163398524
1700000000	4.398229715	-13.1017127127559	-25.1346993530765	-13.3825480471661	0.118575359536254	0.424641789729428
1700000000	4.4505895926	-13.3796191549437	-26.3784753780873	-13.6029862399326	0.0085804480256639	0.462662640795501
1700000000	4.5029494701	-13.5931053888407	-27.8196119226819	-13.7603959100048	-0.139729430455268	0.505043291109475
1700000000	4.5553093477	-13.7268711724908	-29.4552924423806	-13.844581455873	-0.349836749583516	0.547849285878804
1700000000	4.6076692253	-13.7711424831635	-31.0723365150305	-13.8527516561959	-0.660603856716278	0.5858159184993
1700000000	4.6600291028	-13.723869762569	-31.907584131459	-13.7903561834418	-1.09006088152346	0.615415308773604
1700000000	4.7123889804	-13.6058742699727	-31.1581660278459	-13.6828579439006	-1.537587282143	0.63586619384467
1700000000	4.7647488579	-13.4348339891426	-29.3274942528213	-13.548118411275	-1.8670466930783	0.647021885947862
1700000000	4.8171087355	-13.2306928460927	-27.3569230042637	-13.4019690227857	-2.06991965135312	0.652015921253384
1700000000	4.8694686131	-13.0157905456187	-25.6381075522524	-13.2599672600135	-2.19033387910784	0.653534832635207
1700000000	4.9218284906	-12.7964902559455	-24.2239155376113	-13.1209522904347	-2.26268192983437	0.655640392880642
1700000000	4.9741883682	-12.584046504958	-23.0793970713724	-12.989914320956	-2.3074894726516	0.660456199636156
1700000000	5.0265482457	-12.3748458086839	-22.14720453506	-12.8584667678251	-2.33853808016736	0.668289418830584
1700000000	5.0789081233	-12.167066072087	-21.3729418099131	-12.7225546916389	-2.36497345961716	0.678119307749046
1700000000	5.1312680009	-11.9489873177307	-20.7060645315301	-12.5694726879987	-2.39340196341701	0.687553944353851
1700000000	5.1836278784	-11.7097908228534	-20.0995202896078	-12.3895517234888	-2.42799626527254	0.692819097403601
1700000000	5.235987756	-11.4482816618266	-19.5165370123661	-12.1849493723174	-2.4699390331573	0.690937201037762
1700000000	5.2883476335	-11.1585494501142	-18.9296527638496	-11.9524467458182	-2.51793119367306	0.67993505826307
1700000000	5.3407075111	-10.8392082447348	-18.3244674494771	-11.6927759947047	-2.56850134586412	0.659256914810348
1700000000	5.3930673887	-10.5002558189397	-17.7189250121333	-11.4139513716285	-2.61627495583437	0.630848267119519
1700000000	5.4454272662	-10.1494062572854	-17.1267813722495	-11.1215930924111	-2.65731881301057	0.598581051256635
1700000000	5.4977871438	-9.80083682664446	-16.57954529518	-10.8243263283362	-2.6885027216842	0.566302528125965
1700000000	5.5501470213	-9.47782108305567	-16.1110995050845	-10.5407923564495	-2.70807345987825	0.537764537098594
1700000000	5.6025068989	-9.19463142816319	-15.7378968696692	-10.2828984201949	-2.71639394806035	0.516269065697158
1700000000	5.6548667765	-8.96323699559692	-15.4681863570484	-10.0624775339529	-2.71505848299021	0.502829256725554
1700000000	5.707226654	-8.78856891041553	-15.3016429292008	-9.88547216667714	-2.70711103583944	0.496731469479182
1700000000	5.7595865316	-8.65796135350487	-15.2217775779547	-9.74039376509708	-2.69708911620061	0.495084653182506
1700000000	5.8119464091	-8.56442319595243	-15.2112538729045	-9.62364373883909	-2.6905716122853	0.493038953150761
1700000000	5.8643062867	-8.48904592562729	-15.2480572106775	-9.51778507214015	-2.69404137939748	0.485188502531463
1700000000	5.9166661643	-8.40861842612578	-15.2979348861138	-9.40318123326845	-2.71454613580352	0.465364005519676
1700000000	5.9690260418	-8.30174382556106	-15.3208348470063	-9.26352718506497	-2.75761895913404	0.428430765919191
1700000000	6.0213859194	-8.13511832098215	-15.2677757612392	-9.06920246170165	-2.82574747015219	0.372171038636218
1700000000	6.0737457969	-7.87756857146156	-15.087526933807	-8.79330633198109	-2.9163989269259	0.297467002852071
1700000000	6.1261056745	-7.5053616749214	-14.7457810908242	-8.41398001439812	-3.0219251458791	0.209227553893955
1700000000	6.1784655521	-7.02762319497505	-14.2524466560511	-7.9398789569652	-3.13110284228108	0.115530447408471
1700000000	6.2308254296	-6.47786961902987	-13.6646024517942	-7.39907727247737	3.04936112706488	0.0241922312147836
2100000000	0	-8.26019661182016	-24.9902994856481	-8.35339873287398	2.53334052690496	-3.08869470758209
2100000000	0.05235987756	-8.317984770263	-25.6937153945938	-8.39819235820782	2.52409724138539	-3.11181981739539
2100000000	0.10471975512	-8.37545933990336	-26.4838600754093	-8.44311790360407	2.5154330419483	-3.13561334340525
2100000000	0.15707963268	-8.42974116104385	-27.3707453066817	-8.48552004958146	2.507437067104	3.12308520267881
2100000000	0.20943951024	-8.47802098601931	-28.3787441070607	-8.52268350475139	2.50029557145434	3.09793549761295
2100000000	0.2617993878	-8.52192861235843	-29.5322721787283	-8.55648086942042	2.49371664762127	3.07209402610262
2100000000	0.31415926536	-8.5632700525753	-30.8734837986152	-8.58885836969584	2.48837021165395	3.0456151562821
2100000000	0.36651914292	-8.59460663432286	-32.4668656310547	-8.6124489089589	2.48397602156619	3.01858832285568
2100000000	0.41887902048	-8.62241072745876	-34.4182442697958	-8.63385987860776	2.48147199370251	2.99097916638408
2100000000	0.47123889804	-8.63926359350784	-36.920545736582	-8.64571982164801	2.48142314787341	2.96290321592279
2100000000	0.5235987756	-8.64960279124394	-40.4137304593722	-8.65249690929727	2.48649172107479	2.93442555617802
2100000000	0.5759586532	-8.65086195873477	-46.2292316217889	-8.65162051058506	2.50976894883316	2.90563695375441
2100000000	0.6283185307	-8.64072842776882	-68.0156239825913	-8.64073344304677	-3.09718861135247	2.87671383574678
2100000000	0.6806784083	-8.61901295697106	-47.5375761524898	-8.61957008607716	-0.753900580389758	2.84765537223502
2100000000	0.7330382858	-8.58658978581756	-41.3381630717268	-8.58889516435967	-0.722583150792878	2.81882203834328
2100000000	0.7853981634	-8.54389268042097	-37.8364864473043	-8.54900691472827	-0.712464862581327	2.79030696724216
2100000000	0.837758041	-8.48922478343994	-35.4155524723366	-8.4980473022643	-0.706898716101057	2.76227181237725
2100000000	0.8901179185	-8.42110209601983	-33.5805962035538	-8.43436069581671	-0.701892367179551	2.73489781794099
2100000000	0.9424777961	-8.34541731313265	-32.1200976856545	-8.36366586398418	-0.697374065224272	2.70828847667144
2100000000	0.9948376736	-8.25586155652294	-30.9164426999312	-8.2794612110459	-0.692578549520921	2.68258538251201
2100000000	1.0471975512	-8.1574999462659	-29.9039751004444	-8.18664691056628	-0.687049816450161	2.65820246019837
2100000000	1.0995574288	-8.04845510809585	-29.0374362278043	-8.08317842535711	-0.680929802688124	2.63506069346278
2100000000	1.1519173063	-7.93200097173312	-28.2858611686506	-7.97221777810551	-0.673930109676038	2.61362634444641
2100000000	1.2042771839	-7.80712514898246	-27.6288931447305	-7.85261136794656	-0.665982755459542	2.59346470795011
2100000000	1.2566370614	-7.67814239911326	-27.0476099873634	-7.72865043808689	-0.657232798552994	2.5751995454012
2100000000	1.308996939	-7.54154920641909	-26.5339806229464	-7.5966672963998	-0.647532489457482	2.55884405862678
2100000000	1.3613568166	-7.40290809022674	-26.0747940258538	-7.46227723506841	-0.637141510100743	2.54429103845175
2100000000	1.4137166941	-7.25856859245847	-25.6635287359932	-7.32172864348983	-0.625649290693763	2.53155185524616
2100000000	1.4660765717	-7.11436568939223	-25.2923950935769	-7.18093986966503	-0.613407892568064	2.5209977261199
2100000000	1.5184364492	-6.96863496214417	-24.9580797745337	-7.03818747327624	-0.600519130322961	2.51216815386283
2100000000	1.5707963268	-6.82252748060397	-24.6533676135224	-6.8946886161786	-0.586912608244439	2.50547882968321
2100000000	1.6231562044	-6.67535004492248	-24.3760279841732	-6.74972555992409	-0.572441265071949	2.50065820727707
2100000000	1.6755160819	-6.53105081632287	-24.1223175004275	-6.60734062919748	-0.557594067948238	2.49783477243086
2100000000	1.7278759595	-6.38821236341554	-23.8889852848064	-6.46612299537811	-0.542244315763314	2.49703891360634
2100000000	1.780235837	-6.24718521135386	-23.6735890550795	-6.32645383723311	-0.52649224080717	2.49788437678621
2100000000	1.8325957146	-6.10999611263405	-23.4762760614967	-6.19038005728696	-0.510576852055849	2.50062050008383
2100000000	1.8849555922	-5.97527064124241	-23.2911730548787	-6.05660129370797	-0.4944854869494	2.5050001752399
2100000000	1.9373154697	-5.8447837926039	-23.1201264975582	-5.92688482637097	-0.478507830801016	2.51126898455237
2100000000	1.9896753473	-5.71745552935219	-22.9606606642893	-5.8001722040978	-0.462641446593516	2.51891780345722
2100000000	2.0420352248	-5.59480483554412	-22.8132505970513	-5.67799898814511	-0.447200910028855	2.52820477512495
2100000000	2.0943951024	-5.47663417196646	-22.6752417431666	-5.56021290608362	-0.431999123574735	2.53880710006592
2100000000	2.14675498	-5.36203165650839	-22.5495344628831	-5.44582644976467	-0.417448143668325	2.55094221863094
2100000000	2.1991148575	-5.25295673232437	-22.4327625069218	-5.33690161320762	-0.403606037957907	2.56435720815732
2100000000	2.2514747351	-5.14795290989434	-22.3268662865498	-5.23191520956674	-0.390507500176166	2.57886969019711
2100000000	2.3038346126	-5.04801863314808	-22.2308249973381	-5.13190497203053	-0.378321716450081	2.59476358015646
2100000000	2.3561944902	-4.95143712581637	-22.147275739705	-5.0350696812756	-0.367238185657214	2.61146186424119
2100000000	2.4085543678	-4.8612002006598	-22.0747243961352	-4.94448959537317	-0.357254754301902	2.62932832081224
2100000000	2.4609142453	-4.77514418149826	-22.0152160131465	-4.85792112792105	-0.348393893129964	2.6480541377966
2100000000	2.5132741229	-4.69268908509834	-21.9700495035582	-4.77475162136546	-0.34091411427863	2.66763852795151
2100000000	2.5656340004	-4.61584598280371	-21.9385894461696	-4.69704741902827	-0.334598236467617	2.68792935182614
2100000000	2.617993878	-4.54403251891288	-21.9218699744178	-4.62420084506445	-0.329838758368992	2.70894699518104
2100000000	2.6703537556	-4.478015770143	-21.9227437742306	-4.55694759156072	-0.326446096574894	2.73064329389578
2100000000	2.7227136331	-4.4161012897007	-21.9409901409463	-4.49357661954631	-0.324518439775797	2.75273756079694
2100000000	2.7750735107	-4.35974646596729	-21.9785133551841	-4.43555049879551	-0.324252435519407	2.77535201245627
2100000000	2.8274333882	-4.30797275359479	-22.0359272191268	-4.38187862087053	-0.325548257506197	2.79836818734851
2100000000	2.8797932658	-4.25993662533384	-22.1146227492256	-4.33169934579868	-0.328487311572086	2.82166453924791
2100000000	2.9321531434	-4.21843488304859	-22.2175372190447	-4.28783165927116	-0.33309885885093	2.8453340882777
2100000000	2.9845130209	-4.18227217030837	-22.3438769113586	-4.24910055620299	-0.339561429698839	2.86911795390764
2100000000	3.0368728985	-4.15159970621757	-22.4973116571597	-4.21563374344479	-0.347848452592788	2.89322510797971
2100000000	3.089232776	-4.12544746416004	-22.6788761741074	-4.18646982218476	-0.358133372499765	2.91739113924276
2100000000	3.1415926536	-4.10608953946628	-22.8902247517183	-4.16393373556332	-0.370508523387131	2.94144140719912
2100000000	3.1939525311	-4.09099821261714	-23.1339947661055	-4.14547426280038	-0.385301225822099	2.96566008049751
2100000000	3.2463124087	-4.08231642725015	-23.4134711373966	-4.13327464849102	-0.402460310207677	2.98974233831038
2100000000	3.2986722863	-4.07866555475304	-23.7298055968028	-4.12598439599697	-0.422342549804506	3.01379108875749
2100000000	3.3510321638	-4.07985347333851	-24.0861786164382	-4.12343768400088	-0.445320742951649	3.03770104647385
2100000000	3.4033920414	-4.0872627218494	-24.4882469474567	-4.12704351244827	-0.471820179537871	3.06144845575238
2100000000	3.4557519189	-4.10085173322296	-24.9358685562763	-4.13683333285559	-0.502417869907327	3.08496884237401
2100000000	3.5081117965	-4.11934475289269	-25.4358463321254	-4.15153636601959	-0.537886236489673	3.10823404692092
2100000000	3.5604716741	-4.14426750461747	-25.9922515591158	-4.17273889641338	-0.579266786852358	3.13122277470567
2100000000	3.6128315516	-4.17440866739143	-26.60885391731	-4.19927332171271	-0.627663392039041	-3.12930005190886
2100000000	3.6651914292	-4.21000429667628	-27.2884470270414	-4.23143374892359	-0.685078172497776	-3.10699734131328
2100000000	3.7175513067	-4.25135038801159	-28.0344588615432	-4.26956348501008	-0.75382970690967	-3.08507847374559
2100000000	3.7699111843	-4.29736890417349	-28.8422681644099	-4.31264660659009	-0.836890914804764	-3.06360349740866
2100000000	3.8222710619	-4.34841869161371	-29.7015497871166	-4.36109827624348	-0.938967364065208	-3.04258158965913
2100000000	3.8746309394	-4.40493532632773	-30.5844459354885	-4.41541522636197	-1.0647819574619	-3.0220712887992
2100000000	3.926990817	-4.46590183188103	-31.4330214254643	-4.47464178848953	-1.21997013874793	-3.0020889073435
2100000000	3.9793506945	-4.53035204918119	-32.1538085324029	-4.53786506424438	-1.40757956357127	-2.98269763691658
