2
Phi=90.0000000000002(deg)

Frequency	Theta	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
915000000	2.7227136331	-6.66321971039618	-32.316706572043	-6.67505086279102	2.84471778711694	-0.0931667935277661
915000000	2.7750735107	-7.02591426830079	-34.4538195906545	-7.03377361934569	-2.97993390887587	-0.143133438645539
915000000	2.8274333882	-6.88492056306601	-32.1662353683547	-6.89781187855764	-2.07383510022915	-0.169404435222412
915000000	2.8797932658	-6.83966242231624	-30.4790732920962	-6.85848955750187	-1.75492085250922	-0.174824031006879
915000000	2.9321531434	-7.52024971682065	-35.4476201479631	-7.52725454460496	-0.906689346582624	-0.175747052524417
915000000	2.9845130209	-8.84177144619081	-28.7318176846705	-8.88654446889375	0.392583942589426	-0.159770491922946
915000000	3.0368728985	-10.9203244983488	-25.9593950252409	-11.0586088798055	0.572304008976007	-0.156997434093392
915000000	3.089232776	-15.857433679768	-29.0057227614499	-16.0730550833547	0.678704980656934	-0.370462995095234
915000000	3.1415926536	-19.5127274748375	-32.6634050951335	-19.7282273326119	0.901424100186559	-2.02867918668658
928000000	-3.1415926536	-21.4565826515408	-27.7175364806813	-22.6287198480439	-2.40590389262508	1.48428544763833
928000000	-3.089232776	-12.903715505408	-24.3949194080876	-13.2232690452252	-2.41240210905714	0.851233379128269
928000000	-3.0368728985	-9.50037726694149	-22.0203696767258	-9.75054625815152	-2.56489473803063	0.668454433236113
928000000	-2.9845130209	-8.09899772134448	-21.4370561534483	-8.30517779371229	-2.76268574925893	0.595507153094846
928000000	-2.9321531434	-7.40977462506293	-22.1050262615532	-7.55965038032714	-3.02225734967895	0.625162428384757
